;name;phones;mails;address;company;people;inn
8476;kcu.ru;89148964839;557007@kcu.ru,zakaz@kcu.ru;Ангарск, ул. Степана	Иркутск, ул. Розы;;;2608631012,2608650616,2608631966,2608634994,2608631017,2608630032,2608630033,2609256863,2608630058,2608663868,2607010079
8477;brokerkf.ru;88126350613,84954015213,88123261351,88007000055,88001010055,88126110000,88123323291,88123323296,88123323266;job@brokerkf.ru,marketing@brokerkf.ru,clients@brokerkf.ru,Clients@brokerkf.ru,retail-saleskf@brokerkf.ru,reklama@brokerkf.ru,broker@brokerkf.ru,sales@brokerkf.ru,clients_agent@brokerkf.ru,T.Atamanova@brokerkf.ru,uc@brokerkf.ru,clients_institute@brokerkf.ru,agent@brokerkf.ru,order@brokerkf.ru,support@brokerkf.ru;Москва, ул. Маши	Санкт-Петербург, ул. Марата	Санкт-Петербург, улица Марата;ТМК	АЛЬФА-БАНК;;7840060671,7710373095
8478;ademar.ru;89951545050;;ТехнолайвМосква, ул. Шарикоподшипниковская;;;
8479;kvartal-architect.ru;88632043589,88612387122,88619459304,88619441919,88002341177,88612012447,88612989781;;;;России В. В.;
8480;t.me/zvkabot;;;;;;
8481;vk.com/zvka_ru;;;;;;
8482;viber.click/79013325298;;;;;;
8483;novolex.ru;83833049357,84997056381;td@novolex.ru,priem@novolex.ru,volkov.i.m@yandex.ru;Красноярск, ул. Перенсона	Красноярск, ул. Калинина	Новокузнецк, ул. Транспортная	Сургут, ул. Югорский	Артём, ул. Махалина	Дубовое, ул. Щорса;;;
8484;youtube.com/@barskiepolia/videos;;;;;;
8485;vk.com/amster_iburg_36trest;88123333636;;;;;
8486;vladzemstroy.ru;89165800038,80281023806,80001370000,89859990345,80001310000,81040000000,80001300000,80001635000,87700003520,80001330000,87281315272;info@vladzemstroy.ru,vladzemstroy@yandex.ru;Петушки, ул. Победы;;;
8487;zemlya-v-derevne.ru;89165800038;;;;;
8488;vk.com/vladzemstroy;89859990345,89165800038;;;;;
8489;dubrava-36.ru;89601114231,89202250622,89042121087,89030251280,89204134412,89204014206,89192391883,89515527208,89957844767,81111111111,89009543177,89204008617,89050517611;name@yandex.ru,dubrava036@yandex.ru;Сомово, ул. Конституции;;;3661016012
8490;isk-soyuz.ru/lap;;;;;;
8491;sadypetra.ru;89111888811,88126432317,88126042441;info@sadypetra.ru;Лесколово, улица Красноборская;;;
8492;narod.barenz.group;;4256222@gmail.com;;;;1001271950
8493;ok.ru/domsarov;;;;;;
8494;t.me/vag12;;;;;;
8495;viber.click/79200591000;;;;;;
8496;vk.com/domsarov;89200591000;;;;;
8497;wa.me/79200591000;;;;;;
8498;zsgb6.ru/objects/apartments/sezdovskaya-str;83812541040;;;;;
8499;gelenstroy.com/obektyi/izumrudnyij-gorod;;GelenStroy@mail.ru;Геленджик, ул Мира	Геленджик, ул. Крымская;;;
8500;pce.su;89219582500,88129582500;;;;;
8501;youtube.com/channel/ucc0rsnw5_1vz11ktucbdgbq/featured;;;;;;
8502;vk.com/trastvoronezh;84732330066,84732628080,89601199809,84732777157,89050495813,89304042092,84732334747,89204520697;;Воронеж, ул. Ворошилова	Воронеж, ул. Вл;;;
8503;strana-ozernaya.com;85082361616,88002220202;;;;;
8504;svoya-zemlya.ru/igs/skurygino;84951048047,84956452036;info@svoya-zemlya.ru;;;;
8505;ekspo72.ru/%D0%B6%D0%BA-%D0%B1%D0%BB%D0%B8%D0%B7%D0%BD%D1%86%D1%8B.html;;;;;;
8506;aovm.ru/3-ya-horoshyovskaya-ulica;84955518328;;Москва, улица Маршала	Москва, улица Народного	Москва, улица Демьяна	Москва, улица Мнёвники;;;
8507;s-in.ru;84955442491;;;;;
8508;likino-dulevo.esgik.ru;89251117235;info@esgik.ru;Орехово-Зуево, ул. Бабушкина	Ликино-Дулево, улица Ленина;;;
8509;viber.click/79251117235;;;;;;
8510;wa.me/79251117235;89251117235;;;;;
8511;vk.com/lsr.moscow;84951322364,84951512709,84952282288;;;;;
8512;youtube.com/channel/ucx93ihidxmdnb4rug1m_7pg;;;;;;
8513;frgsrb.ru/property/?section_id=136;;;;Газпромбанк;;
8514;aovm.ru/2-j-shiryaevskij-pereulok;84955518328;;Москва, улица Стромынка	Москва, улица Павла	Москва, улица Атарбекова	Москва, улица Короленко;;;
8515;ok.ru/moscowcityru;;;;;;
8516;t.me/moscowcityru;;;;;;
8517;liveinternet.ru/users/moscowcityru;;;;;;
8518;vk.com/moscowcityru;89663002010,89647248457;;;;;
8519;youtube.com/evrodoma;;;;;;
8520;ok.ru/group/60682509025372;;;;;;
8521;vk.com/comfort_villa;84012509072;;;;;
8522;t.me/comfortvillagebot;;;;;;
8523;wa.me/79114609072;89114609072;;;;;
8524;viber.click/79114609072;;;;;;
8525;aovm.ru/gazetnyj-pereulok;84955518328;;Москва, улица Знаменка	Москва, улица Воздвиженка	Москва, улица Большая	Москва, улица Петровка;;;
8526;nashadacha.spb.ru;88910111213;9779779@inbox.ru,9151915@inbox.ru,9252205@inbox.ru;;Петербургская сбытовая компания	Россети Ленэнерго;;
8527;roma78.ru;89219517939,83021011042,81361167201,89119926337;;;;;1042183926,1597302101
8528;vk.com/vpil3;89811788000,89111952556,89213000338,89213000337;;Гатчина, ул.Хохлова;;;
8529;mrqz.me/novstroynn;;;;;;
8530;nedvigka360pro.com;89164465111,89163424111;446-51-1189163424111@mail.ru,89163424111@mail.ru;;;;
8531;vk.com/nedvigka360pro;89164465111,89855659111,89104609111,89165426111;;Хотьково, ул. Новая;;;
8532;viber.click/79163424111;;;;;;
8533;wa.me/79163424111;;;;;;
8534;stroymex.com/ul-industrialnaa-dom-2-v-kostrome;;bugrova44@gmail.com;Кострома, улица Индустриальная;;;
8535;viber.click/79260579106;;;;;;
8536;wa.me/79260579106;89260579106;;;;;
8537;vk.com/psfondru;83833092309,89914470015;zvekova.mn@psfond.ru;;;;
8538;yuandom.ru;89040409131,89535643977,89527779377,89913938620,89870816354,89506512960,89524526027,89527779371,89527818107,89079834829;79527779371@ya.ru,79527779377@ya.ru,sm6172387@gmail.com,lassus777@yandex.ru;Бор, ул. Ленина	Ивановское, ул. Светлая	Бор, ул. ЛенинаДом	Бор, ул. ЛенинаГород;;;
8539;ok.ru/yuandom;;;;;;
8540;viber.click/89524526027;;;;;;
8541;youtube.com/channel/uc4mtffzfh-enw2kbfho5xew;;;;;;
8542;agent52.ru;;;;;;
8543;vk.com/yuandom52;89527779377,89033089905;;;;;
8544;schelkovo-dom.ru;;;;;;
8545;youtube.com/channel/ucj7vczjlgttxgs91bb1-ccw/videos?shelf_id=0&sort=dd&view=0;;;;;;
8546;ctm-stroy.ru;84992509306,88910111213,84957752197,81819202122,89057660830,89057660850;ctm@nsv.ru,olga.barni@yandex.ru,office@ctm-stroy.ru;Москва, улица Островитянова	Москва, ул. Покровка	Москва, улица Вятская	Москва, ул. Малая	Москва, ул. Утренняя	Ступино, улица Чайковского	Москва, ул. Голубинская	Москва, ул. Васильевская	Москва, ул. Черняховского	Москва, ул. Бирюлевская	Москва, улица Маршала	Москва, ул. Гончарная	Москва, ул. Фестивальная	Москва, ул. Гринина	Звенигород, ул. Пролетарская	Шаховская, ул. Советская	Москва, ул. Багрицкого	Москва, ул. Братиславская	Москва, ул. Академика	Москва, ул. Хачатуряна	Москва, ул. Ясногорская	Москва, ул. Авиаторов	Вологда, ул. Предтеченская	Москва, улица Красная	Клин, ул. Менделеева	Москва, улица Ижорская	Щербинка, ул. Новостроевская	Москва, ул. Большая	Ликино-Дулёво, ул. Советская	Москва, ул Маршала	Москва, ул. Тихвинская	Одинцово, ул. Читяковой	Москва, ул. Маросейка	Москва, ул. Рочдельская	Балашиха, ул. Свердлова	Москва, ул. Верхняя	Москва, ул. Щукинская	Москва, ул. Удальцова	Люберцы, улица Попова	Москва, ул. Мурановская	Москва, ул. Авиаконструктора	Москва, ул. Саянская	Москва, ул. Рябиновая	Москва, ул. Правды	Москва, улица Лесная	Москва, ул. Яблочкова	Москва, ул.Тихвинская	Одинцово, ул. Молодежная	Москва, ул. Добролюбова	Москва, ул. Седова;СТМ	ЧАС ПИК	Спецмонтаж вентиляция	Дон-Строй Инвест	Центр Материнства и Репродуктивной Медицины 	Строительство Технологии Монтаж	КАПИТАЛ ГРУП	ПИК-Регион	ТВ Центр	Номос банк	Российские Железные Дороги	НИИТавтопром	МГТС	Санаторий Истра	АтлантКонсалт;;
8547;ok.ru/group/52770510995532;;;;;;
8548;vk.com/public36158137;;;;СТМ;;
8549;kubmarka.ru;89185438888,88612672578,89882421900,89181202350,89184367375,89885559555,81206689151,89882403041,89188941428,88632018801,89649255692,89185367019,89064142748;;Краснодар, ул.Ессентукская	Ростов-на-Дону, ул. Петренко	Ростов-на-Дону, ул. Вавилова	Краснодар, ул. Красноармейская	Краснодар, ул.Красноармейская;Кубанская марка	Банк Москвы	СБЕРБАНК РОССИИ;;
8550;vyborstroi.ru;89202297274,88005111307,89204500909;m.novikova@vyborstroi.ru,a.orlovskaya@vyborstroi.ru,e.domanova@vyborstroi.ru,d.mameko@vyborstroi.ru,service@vyborstroi.ru,info@vyborstroi.ru;Воронеж, ул. Бульвар	Воронеж, ул. Ильюшина	Воронеж, ул. Владимира	Воронеж, ул. Вл	Воронеж, ул. Средне-Московская;;;
8551;vyborstroi.ru/catalog/residential-buildings-and-complexes/dom-na-ploshchadi;;info@vyborstroi.ru;Воронеж, ул. Вл;;;
8552;sk-goldencrown.ru;89286363063,89682658880,89876543242;gold.korona@yandex.ru,sale@sk-goldencrown.ru,golden.korona@yandex.ru;Лермонтов, ул. Патриса	Заполотнянский, улица Свердлова;;;
8553;engeocom-cosmetics.com;84957907479;sales@engeocom.com;;;;
8554;apple-valley.ru;89373837727;info@apple-valley.ru,212719064993КОНТАКТЫinfo@apple-valley.ru;;;;
8555;viber.click/79373837727;;;;;;
8556;wa.me/79373837727;89373837727;;;;;
8557;prostor-spb.ru/landsell/rojinskii-hutor-2.html;88125096044;;;;;
8558;wa.me/79267427257;89267427257;;;;;
8559;kp-evergreen.ru;89882331168;sochi-2000@mail.ru;Сочи, ул. Михайловская;;;
8560;youtube.com/channel/ucpdp64gs_p9lt5tmnuqhnwa;;;;;;
8561;vk.com/vasilyevskoe69;89806421002;;;;;
8562;ok.ru/azimutirk;89148980577;;Иркутск, ул. Дзержинского;;;
8563;vk.com/azimutbti;;;;;;
8564;metriks.ru;88612058882,88002229092;;Краснодар,ул. Северная;;;
8565;zem-krym.ru;89785261130,89787389897,89102000268;bo@zem-krym.ru;Ялта, ул. Московская;;Бердюгин Г. О.;
8566;rk-region.ru;89116816929,89115546900,89600003332,89115541000,89115600131,89115835895;reklama-s@inbox.ru;Архангельск, ул. Розы	Архангельск, ул. Гагарина	Легенда, ул. Прокопия	Архангельск, ул. Вологодская	Архангельск, ул. Самойло	Архангельск, ул. Силикатчиков	Архангельск, ул. Красных	Архангельск, ул. Воронина;;;
8567;viber.click/79115543282;;;;;;
8568;vk.com/rkregions;89115543232;;;;;
8569;wa.me/79115543282;89115543282;;;;;
8570;odinburg.ru;83131440187,87671444215,87671869914,86222988609,84951520713,89923406085,82017201620,82581867173,81993272315,85081471479,82383392518,86292909129,80612262937,88261744968,85392904503,85462914495,85682937796,88262227584,86212899137,80613394429,80321267061;;Одинцово, ул. Северная;;;
8571;kitstroi.ru/?p=11890;;;;;;
8572;strazin.ru;89312015433,88124490490,89218552139,89218552147,89312269127,89643270380,89315946030,89213726627,89219192004,89218552145,88122442444;lg@strazin.ru,teplo@strazin.ru,mx@strazin.ru,pz@strazin.ru,ci@strazin.ru,info@strazin.ru,lm@strazin.ru,svetlo@strazin.ru,buh@strazin.ru;Санкт-Петербург, ул. Степана;Унител;;
8573;vk.com/smk_building;89115940404;;Архангельск, ул. Попова	Северодвинск, ул. Профсоюзная;;;
8574;t.me/smk29ru;;;;;;
8575;aovm.ru/novolesnaya-ulica;84955518328;;Москва, улица Правды	Москва, улица Бутырский;;;
8576;wa.me/79658860005;89658860005;;;;;
8577;capitalgroupcorp.com;;;;;;
8578;zolotoy.top;84957717777,84952043058;;;;;
8579;t.me/capitalgroupru;;pr@capitalgroupcorp.comwww.capitalgroup.ru;;;;
8580;youtube.com/channel/ucp1d3hi6vueemxwwus5e62w;;;;;;
8581;g-simferopol-ul-pavlenko-17.clients.site;;;;;;
8582;ok.ru/profile/556003877197?utm_campaign=web_share&utm_content=profile;;;;;;
8583;viber.click/79787177716;;;;;;
8584;wa.me/79787177716;89787177716;;;;;
8585;vk.com/vladis_33;89092754624;;;;;
8586;youtube.com/channel/ucgvnuokzjybrefwknsoqytq;;;;;;
8587;aovm.ru/beregovaya-ulica;84955518328;;Москва, улица Циолковского	Москва, улица Свободы;;;
8588;n-land.ru/karta-poselkov/lesnoy-ostrov;84951208078;sale@n-land.ru,120-80-78sale@n-land.ru;;;;
8589;stim-sk.ru/contacts;89225011117,89225000076,89225001115;sales@stim-sk.ru;;;;
8590;vk.com/club134702701;89225001115;;;;;
8591;stim-sk.ru;80991230920,89225000084,89225003111,89225011117,89225000076,89225001115;sales@stim-sk.ru;;СЗ Метеллург-5;;
8592;youtube.com/channel/ucblr58qdu5tnkcpzljwvh6w;;;;;;
8593;kompas.19reg.ru;;;;;;
8594;moinaco.ru;89787008888;info@moinaco.ru;;СЗ ;;
8595;wa.me/79522397928;89522397928;;;;;
8596;afinaltd.ru/objects/lcd_open_space;;;Москва, ул. Вавилова	Москва, ул. Шипиловская	Москва, ул.Нагорная	Москва, ул. Привольная	Москва, ул. Большая;;;
8597;vk.com/nedvizhimostvoronezh;89515523844;;;;;
8598;kronex-d.ru;89022851531;kronex-d@mail.ru;Северодвинск, улица Ломоносова	Северодвинск, улица Макаренко	Северодвинск, ул. Ломоносова	Северодвинск, ул. Гоголя;;;
8599;zemli-mik.ru;88432289829,88432249999,87777777777;mik@zemli-mik.ru,r.valeev@zemli-mik.ru,Zayavki@zemli-mik.ru;Казань, ул. Проспект;;;
8600;vk.com/dkmik;88432249999,89172950257;mik@zemli-mik.ru;Казань, ул. Проспект;;;
8601;youtube.com/channel/ucb6h4sjc_udofloxghzh5oq;;;;;;
8602;zelenyymys-2.ru;81050000000,89231472977,84403010042;;Новосибирск, ул. Водозабор;;;
8603;sbkem.ru;89069246666;;;;;
8604;viber.click/79069246666;;;;;;
8605;vk.com/sbkem;89069246666,89069246667;;;;;
8606;wa.me/79069246666;89069246666;;;;;
8607;vashvar.ru;;;;;;
8608;stroyinn.info/objects/zhk-pushkin-g-krasnoyarsk;83912198877,84996733010;stroyinn2015@mail.ru;Красноярск, ул. Пушкина-Советская-Красной;;;
8609;tochno.life;88612066445,88612040101,88003508591,88612060715,88612040746,88006000191,88612066301,88612043983,88005050300,88612060718,88612060318,88004444098,88612066449,88612071054,88612112786,88612066452,88612071273,88005504165,88612112983,88612066680;tender@russ-modul.ru;Краснодар, ул. Автолюбителей	Динская, ул. Красная	Туапсе, ул. Портовиков	Краснодар, ул. Героев-Разведчиков	Краснодар, ул.Старокубанская	Краснодар, ул. Леонида	Тихорецк, ул. Калинина	ООО, ул Мачуги	Краснодар, ул. Дальняя	Армавир, ул. Розы	Краснодар, ул. Бородинская	Знаменский, ул. Светлая	Новороссийск, ул. Имени	Тихорецк, ул.Калинина	Краснодар, ул. Мачуги	Краснодар, ул. Старокубанская	Краснодар, ул. Героя;;;2309137163,4300021265,2312296540,2312270920,2312213110,2312295177,2312247085,2312297819,4300021630
8610;vk.com/tochnolife;88612040507,88612043983;;Краснодар, ул. Мачуги;;;
8611;youtube.com/channel/uc3b383y1oawqufivvmlzxfa;;;;;;
8612;aisrb.ru/obekty/familnyy-dom;;;;;;
8613;pragma-stroy.ru;88123038050,89219508857,88123038033,88123039003;sales@pragma-stroy.ru,info@pragma-stroy.ru,service@pragma-stroy.ru;;СК ;;
8614;pragma-stroy.ru/kvartiry-complex/pc;88123039003;;;;;
8615;svetloyar76.ru/novostroyki/edinstvo;;sale@svetloyar-yar.ru;Ярославль, улица Богдановича;;;7601253756
8616;beethoven29.ru;89022851531,89025075755;t.urpina@yandex.ru;Северодвинск, ул. Бойчука	Северодвинск, улица Ломоносова	Северодвинск, улица Макаренко	Северодвинск, ул. Ломоносова	Северодвинск, ул. Гоголя;;;
8617;stupinskiy-raion.novopoisk.msk.ru;84950237646,84959091662;content@novostroy-gid.ru,info@novostroy-gid.ru;Юго-Западный, ул. Чайковского;;;
8618;sicentr.ru/build/zhiloy-dom-na-ul-leningradskoy-v-105-mikrorayone-g-cherepovca;;;;;;
8619;svoya-zemlya.ru/catalog/dachi/solnechnii_dom2;84951048047,84956452036;info@svoya-zemlya.ru;;;;
